Include,Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id
1,J,"von Bayern, Auguste M.P.; Heathcote, Robert J.P.; Rutz, Christian; Kacelnik, Alex",,,,"Heathcote, Robert J. P./IAQ-9591-2023","Heathcote, Robert J. P./0000-0002-2327-1335; Rutz, Christian/0000-0001-5187-7417; von Bayern, Auguste/0000-0002-0981-9456",,,,,The role of experience in problem solving and innovative tool use in crows.,,,,,,,,Current Biology,,,,19,22,,,1965,1968,,,,,,,,,,,Article,December 1 2009,2009,"Creative problem solving and innovative tool use in animals are often seen as indicators of advanced intelligence because they seem to imply causal reasoning abilities (1). However, complex behavior can also arise from relatively simple mechanisms (2, 3), and the cognitive operations underlying seemingly insightful behavior are rarely examined (4). By controlling and varying prior experience, it is possible to determine the minimum information animals require to solve a given problem (5). We investigated how pretesting experience affects the performance of New Caledonian crows (Corvus moneduloides) when facing a novel problem. The task (developed by Bird and Emery (6)) required dropping stones into a vertical tube to collapse an out-of-reach platform in a transparent box and release a food reward. After establishing that the birds had no preexisting tendency to drop stones into holes, subjects were assigned to two experimental groups that were given different kinds of experience with the affordances of the apparatus. Crows that had learned about the mechanism (collapsibility) of the platform without the use of stones passed the task, just like the subjects that had previously been trained to drop stones. This demonstrates that successful innovation was also possible after acquaintance with just the functional properties of the task.",,,,,,,,,93,2,0,0,67,0,105,,,0960-9822,,,,,,,,,,,"Univ Oxford, Dept Zool, S Parks Rd, Oxford OX1 3PS, United Kingdom",,,,01/12/2009,ZOOREC:ZOOR14605031895,19913421
1,J,"Bird, Christopher David; Emery, Nathan John",,,,,,,,,,Rooks use stones to raise the water level to reach a floating worm.,,,,,,,,Current Biology,,,,19,16,,,1410,1414,,,,10.1016/j.cub.2009.07.033,,,,,,,Article,August 25 2009,2009,"In Aesop's fable The Crow and the Pitcher, a thirsty crow uses stones to raise the level of water in a pitcher and quench its thirst. A number of corvids have been found to use tools in the wild (1-4), and New Caledonian crows appear to understand the functional properties of tools and solve complex physical problems via causal and analogical reasoning (5-11). The rook, another member of the corvid family that does not appear to use tools in the wild, also appears able to solve non-tool-related problems via similar reasoning (12). Here, we present evidence that captive rooks are also able to solve a complex problem by using tools. We presented four captive rooks with a problem analogous to Aesop's fable: raising the level of water so that a floating worm moved into reach. All four subjects solved the problem with an appreciation of precisely how many stones were needed. Three subjects also rapidly learned to use large stones over small ones, and that sawdust cannot be manipulated in the same manner as water. This behavior demonstrates a flexible ability to use tools, a finding with implications for the evolution of tool use and cognition in animals.",,,,,,,,,110,3,1,0,71,0,117,,,0960-9822,,,,,,,,,,,"Univ Cambridge, Dept Zool, Cambridge CB23 8AA, United Kingdom",,,,25/08/2009,ZOOREC:ZOOR14601003773,19664926
1,J,"Wimpenny, Joanna H.; Weir, Alex A.S.; Clayton, Lisa; Rutz, Christian; Kacelnik, Alex",,,,"Weir, Alex AS/B-4664-2008","Rutz, Christian/0000-0001-5187-7417",,,,,Cognitive processes associated with sequential tool use in New Caledonian crows.,,,,,,,,PLoS ONE,,,,4,8,,,1,16,,,,,,,,,,,Article,2009,2009,"Background: Using tools to act on non-food objects[long dash]for example, to make other tools[long dash]is considered to be a hallmark of human intelligence, and may have been a crucial step in our evolution. One form of this behaviour, 'sequential tool use', has been observed in a number of non-human primates and even in one bird, the New Caledonian crow (Corvus moneduloides). While sequential tool use has often been interpreted as evidence for advanced cognitive abilities, such as planning and analogical reasoning, the behaviour itself can be underpinned by a range of different cognitive mechanisms, which have never been explicitly examined. Here, we present experiments that not only demonstrate new tool-using capabilities in New Caledonian crows, but allow examination of the extent to which crows understand the physical interactions involved. Methodology/Principal Findings: In two experiments, we tested seven captive New Caledonian crows in six tasks requiring the use of up to three different tools in a sequence to retrieve food. Our study incorporated several novel features: (i) we tested crows on a three-tool problem (subjects were required to use a tool to retrieve a second tool, then use the second tool to retrieve a third one, and finally use the third one to reach for food); (ii) we presented tasks of different complexity in random rather than progressive order; (iii) we included a number of control conditions to test whether tool retrieval was goal-directed; and (iv) we manipulated the subjects' pre-testing experience. Five subjects successfully used tools in a sequence (four from their first trial), and four subjects repeatedly solved the three-tool condition. Sequential tool use did not require, but was enhanced by, pre-training on each element in the sequence ('chaining'), an explanation that could not be ruled out in earlier studies. By analyzing tool choice, tool swapping and improvement over time, we show that successful subjects did not use a random probing strategy. However, we find no firm evidence to support previous claims that sequential tool use demonstrates analogical reasoning or human-like planning. Conclusions/Significance: While the ability of subjects to use three tools in sequence reveals a competence beyond that observed in any other species, our study also emphasises the importance of parsimony in comparative cognitive science: seemingly intelligent behaviour can be achieved without the involvement of high-level mental faculties, and detailed analyses are necessary before accepting claims for complex cognitive abilities. Ci",,,,,,,,,89,2,1,0,65,0,95,,,1932-6203,,,,,,,,,,,"Department of Zoology, University of Oxford, Oxford, United Kingdom",,,,01/01/2009,ZOOREC:ZOOR14608055263,19654861
1,J,"Bird, Christopher D.; Emery, Nathan J.",,,,,,,,,,Insightful problem solving and creative tool modification by captive nontool-using rooks.,,,,,,,,Proceedings of the National Academy of Sciences of the United States of America,,,,106,25,,,10370,10375,,,,,,,,,,,Article,June 23 2009,2009,"The ability to use tools has been suggested to indicate advanced physical cognition in animals. Here we show that rooks, a member of the corvid family that do not appear to use tools in the wild are capable of insightful problem solving related to sophisticated tool use, including spontaneously modifying and using a variety of tools, shaping hooks out of wire, and using a series of tools in a sequence to gain a reward. It is remarkable that a species that does not use tools in the wild appears to possess an understanding of tools rivaling habitual tool users such as New Caledonian crows and chimpanzees. Our findings suggest that the ability to represent tools may be a domain-general cognitive capacity rather than an adaptive specialization and questions the relationship between physical intelligence and wild tool use.",,,,,,,,,229,1,1,0,162,0,245,,,0027-8424,,,,,,,,,,,"Subdepartment of Animal Behaviour, University of Cambridge, Madingley, CB23 8AA, United Kingdom",,,,23/06/2009,ZOOREC:ZOOR14606041975,19478068
1,J,"Taylor, A.H.; Hunt, G.R.; Medina, F.S.; Gray, R.D.",,,,"Taylor, Alex H/D-6428-2012; Taylor, Alex/HSF-3308-2023","Taylor, Alex/0000-0003-3492-7667",,,,,Do New Caledonian crows solve physical problems through causal reasoning?,,,,,,,,Proceedings of the Royal Society Biological Sciences Series B,,,,276,1655,,,247,254,,,,10.1098/rspb.2008.1107,,,,,,,Article,January 22 2009,2009,"The extent to which animals other than humans can reason about physical problems is contentious. The benchmark test for this ability has been the trap-tube task. We presented New Caledonian crows with a series of two-trap versions of this problem. Three out of six crows solved the initial trap-tube. These crows continued to avoid the trap when the arbitrary features that had previously been associated with successful performances were removed. However, they did not avoid the trap when a hole and a functional trap were in the tube. In contrast to a recent primate study, the three crows then solved a causally equivalent but visually distinct problem-the trap-table task. The performance of the three crows across the four transfers made explanations based on chance, associative learning, visual and tactile generalization, and previous dispositions unlikely. Our findings suggest that New Caledonian crows can solve complex physical problems by reasoning both causally and analogically about causal relations. Causal and analogical reasoning may form the basis of the New Caledonian crow's exceptional tool skills.",,,,,,,,,136,3,1,0,99,0,150,,,0962-8452,,,,,,,,,,,"Univ Auckland, Dept Psychol, Private Bag 92019, Auckland, New Zealand",,,,22/01/2009,ZOOREC:ZOOR14505030248,18796393
1,J,"Troscianko, Jolyon; Bluff, Lucas A.; Rutz, Christian",,,,,"Rutz, Christian/0000-0001-5187-7417; Troscianko, Jolyon/0000-0001-9071-2594",,,,,Grass-stem tool use in New Caledonian crows Corvus moneduloides.,,,,,,,,Ardea,,,,96,2,,,283,285,,,,10.5253/078.096.0214,,,,,,,Article,Autumn 2008,2008,"We report an observation of a wild New Caledonian Crow Corvus moneduloides manufacturing two tools from dry grass stems, and using them to extract lizards from the crevices of a fencepost. We recovered one of the tools and were able to examine the raw material from which tools had been manufactured. This confirms our earlier observations with animal-borne video cameras, where we inferred use of this hitherto undocumented tool material from frame-by-frame analysis of video footage.",,,,,,,,,10,1,0,0,11,0,12,,,0373-2266,,,,,,,,,,,"Department of Zoology, University of Oxford, South Parks Road, Oxford, OX1 3PS, United Kingdom",,,,01/09/2008,ZOOREC:ZOOR14505033985,
1,J,"Holzhaider, Jennifer C.; Hunt, Gavin R.; Campbell, Victoria M.; Gray, Russell D.",,,,"Gray, Russell D/H-2078-2015","Gray, Russell D/0000-0002-9858-0191",,,,,Do wild New Caledonian crows (Corvus moneduloides) attend to the functional properties of their tools?,,,,,,,,Animal Cognition,,,,11,2,,,243,254,,,,10.1007/s10071-007-0108-1,,,,,,,Article,Apr-08,2008,"New Caledonian crows are the most proficient non-hominin tool manufacturers but the cognition behind their remarkable skills remains largely unknown. Here we investigate if they attend to the functional properties of the tools that they routinely use in the wild. Pandanus tools have natural barbs along one edge that enable them to function as hooking implements when the barbs face backwards from the working tip. In experiment 1 we presented eight crows with either a non-functional ('upside-down') or a functional pandanus tool in a baited hole. Four of the crows never flipped the tools. The behaviour of the four flipping birds suggested that they had a strategy of flipping a tool when it was not working. Observations of two of the eight crows picking up pandanus tools at feeding tables in the wild supported the lack of attention to barb direction. In experiment 2 we gave six of the eight crows a choice of either a barbed or a barbless pandanus tool. Five of the crows chose tools at random, which further supported the findings in experiment 1 that the crows paid little or no attention to the barbs. In contrast, a third experiment found that seven out of eight crows flipped non-functional stick tools significantly more than functional ones. Our findings indicate that the crows do not consistently attend to the presence or orientation of barbs on pandanus tools. Successful pandanus tool use in the wild seems to rely on behavioural strategies formed through associative learning, including procedural knowledge about the sequence of operations required to make a successful pandanus tool.",,,,,,,,,29,0,0,0,27,0,30,,,1435-9448,,,,,,,,,,,"Univ Auckland, Dept Psychol, Private Bag 92019, Auckland, New Zealand",,,,01/04/2008,ZOOREC:ZOOR14406034493,17940816
1,J,"Cnotka, Julia; Guentuerkuen, Onur; Rehkaemper, Gerd; Gray, Russell D.; Hunt, Gavin R.",,,,"Gunturkun, Onur/JMR-0233-2023; Gray, Russell D/H-2078-2015","Gunturkun, Onur/0000-0003-4173-5233; Gray, Russell D/0000-0002-9858-0191",,,,,Extraordinary large brains in tool-using New Caledonian crows (Corvus moneduloides).,,,,,,,,Neuroscience Letters,,,,433,3,,,241,245,,,,10.1016/j.neulet.2008.01.026,,,,,,,Article,March 15 2008,2008,"A general correlation exists between brain weight and higher cognitive ability in birds and mammals. In birds this relationship is especially evident in corvids. These animals are well-known for their flexible behavior and problem-solving abilities, and have relatively large brains associated with a pallial enlargement. At the behavioral level, New Caledonian crows stand out amongst corvids because of their impressive object manipulation skills both in the wild and in the laboratory. However, nothing is known about the relative size of their brains. Here we show that NC crows have highly encephalised brains relative to most other birds that have been studied. We compared the relative brain size of five NC crows with combined data for four passerine species (7 European carrion crows, 2 European magpies, 3 European jays and 4 domestic sparrows) and found that NC crows had significantly larger brains. A comparison only with the seven carrion crows also revealed significantly larger brains for NC crows. When compared with brain data for 140 avian species from the literature, the NC crow had one of the highest degrees of encephalisation, exceeding that of the 7 other Corvidae in the data set. (C) 2008 Elsevier Ireland Ltd. All rights reserved.",,,,,,,,,64,0,0,0,49,0,70,,,0304-3940,,,,,,,,,,,"Univ Dusseldorf, Inst Anat 1, Univ Str 1, D-40225 Dusseldorf, Germany",,,,15/03/2008,ZOOREC:ZOOR14409049108,18262356
1,J,"Rutz, Christian; Bluff, Lucas A.; Weir, Alex A.S.; Kacelnik, Alex",,,,"Weir, Alex AS/B-4664-2008","Rutz, Christian/0000-0001-5187-7417",,,,,Video cameras on wild birds.,,,,,,,,Science (Washington D C),,,,318,5851,,,765,765,,,,10.1126/science.1146788,,,,,,,Article,02-Nov-07,2007,,,,,,,,,,78,0,0,0,62,1,84,,,0036-8075,,,,,,,,,,,"Department of Zoology, University of Oxford, South Parks Road, Oxford OX1 3PS, United Kingdom",,,,02/11/2007,ZOOREC:ZOOR14405030649,17916693
1,J,"Taylor, Alex H.; Hunt, Gavin R.; Holzhaider, Jennifer C.; Gray, Russell D.",,,,"Taylor, Alex/HSF-3308-2023; Taylor, Alex H/D-6428-2012; Gray, Russell D/H-2078-2015","Taylor, Alex/0000-0003-3492-7667; Gray, Russell D/0000-0002-9858-0191",,,,,Spontaneous metatool use by New Caledonian crows.,,,,,,,,Current Biology,,,,17,17,,,1504,1507,,,,10.1016/j.cub.2007.07.057,,,,,,,Article,September 4 2007,2007,"A crucial stage in hominin evolution was the development of metatool use-the ability to use one tool on another (1, 2). Although the great apes can solve metatool tasks (3, 4), monkeys have been less successful (5-7). Here we provide experimental evidence that New Caledonian crows can spontaneously solve a demanding metatool task in which a short tool is used to extract a longer tool that can then be used to obtain meat. Six out of the seven crows initially attempted to extract the long tool with the short tool. Four successfully obtained meat on the first trial. The experiments revealed that the crows did not solve the metatool task by trial-and-error learning during the task or through a previously learned rule. The sophisticated physical cognition shown appears to have been based on analogical reasoning. The ability to reason analogically may explain the exceptional tool-manufacturing skills of New Caledonian crows.",,,,,,,,,128,2,0,0,87,0,136,,,0960-9822,,,,,,,,,,,"Univ Auckland, Dept Psychol, Private Bag 1142, CH-1142 Auckland, New Zealand",,,,04/09/2007,ZOOREC:ZOOR14403012923,17702575
1,J,"Hunt, Gavin R.; Gray, Russell D.",,,,"Gray, Russell D/H-2078-2015","Gray, Russell D/0000-0002-9858-0191",,,,,Parallel tool industries in New Caledonian crows.,,,,,,,,Biology Letters,,,,3,2,,,173,175,,,,10.1098/rsbl.2006.0603,,,,,,,Article,April 22 2007,2007,"Individual specialization in the use of foraging tools occurs in hunter-gatherer societies but is absent in non-human primate tool use. 'Parallel tool industries' in hunter-gatherers are mainly based on strict sexual division of labour that is highly reliant on social conformity. Here, we show that 12 individuals in a population of New Caledonian crows on Mare Island had strong preferences for either stick tools or pandanus tools. Eight of the 12 crows had exclusive preferences. The individual specialization that we found is probably associated with different foraging niches. However, in spite of sexual size dimorphism there was no significant association between the sex of crows and their tool preferences. Our findings demonstrate that highly organized, strict sexual division of labour is not a necessary prerequisite for the evolution of parallel tool industries.",,,,,,,,,28,0,0,0,19,0,28,,,1744-9561,,,,,,,,,,,"Univ Auckland, Dept Psychol, Private Bag 92019, Auckland 1, New Zealand",,,,22/04/2007,ZOOREC:ZOOR14309055226,17284404
1,J,"Tebbich, Sabine; Seed, Amanda M.; Emery, Nathan J.; Clayton, Nicola S.",,,,"Clayton, Nicola s/A-2891-2010; Seed, Amanda/E-7285-2010","Clayton, Nicola/0000-0003-1835-423X; Seed, Amanda/0000-0002-3867-3003",,,,,"Non-tool-using rooks, Corvus frugilegus, solve the trap-tube problem.",,,,,,,,Animal Cognition,,,,10,2,,,225,231,,,,10.1007/s10071-006-0061-4,,,,,,,Article,Apr-07,2007,"The trap-tube problem is used to assess whether an individual is able to foresee the outcome of its actions. To solve the task, an animal must use a tool to push a piece of food out of a tube, which has a trap along its length. An animal may learn to avoid the trap through a rule based on associative processes, e.g. using the distance of trap or food as a cue, or by understanding relations between cause and effect. This task has been used to test physical cognition in a number of tool-using species, but never a non-tool-user. We developed an experimental design that enabled us to test non-tool-using rooks, Corvus frugilegus. Our modification of the task removed the cognitive requirements of active tool use but still allowed us to test whether rooks can solve the trap-tube problem, and if so how. Additionally, we developed two new control tasks to determine whether rooks were able to transfer knowledge to similar, but novel problems, thus revealing more about the mechanisms involved in solving the task. We found that three out of seven rooks solved the modified trap-tube problem task, showing that the ability to solve the trap-tube problem is not restricted to tool-using animals. We found no evidence that the birds solved the task using an understanding of its causal properties, given that none of the birds passed the novel transfer tasks.",,,,,,,,,74,2,2,0,63,0,81,,,1435-9448,,,,,,,,,,,"Univ Cambridge, Dept Expt Psychol, Downing St, Cambridge CB2 3EB, United Kingdom",,,,01/04/2007,ZOOREC:ZOOR14309057652,17171360
1,J,"Hunt, G.R.; Lambert, C.; Gray, R.D.",,,,,,,,,,Cognitive requirements for tool use by New Caledonian crows (Corvus moneduloides).,,,,,,,,New Zealand Journal of Zoology,,,,34,1,,,1,7,,,,,,,,,,,Article,Mar-07,2007,"Cumulative technological evolution has been suggested to explain the existence of different pandanus tool designs manufactured by New Caledonian crows. Circumstantial evidence from the distribution of the three tool designs that they manufacture suggests transmission of the designs probably involves accurate social learning, a characteristic considered essential for the cumulative evolution of tools. Recently, Kenward et al. (2005) reported that four hand-raised crows developed basic stick tool use without social learning. This finding cast doubt on the importance of social learning in the evolution of crows' pandanus tools in the wild. Here, we report that a naive male crow at Pare Zoo-Forestier, Noumea, developed proficient stick tool use without social input in 2002. In 2004, four captive crows, including the naive male, that were inexperienced with pandanus material were given an opportunity to use and/or manufacture pandanus tools. Only two of the four birds used the tools but none manufactured tools. Our preliminary findings and the work with the four hand-raised crows keep open the possibility that the evolution of crows' pandanus tool designs is based on social learning. We propose that social learning and a disposition to develop basic tool use without social input are both essential cognitive requirements for cumulative technological evolution.",,,,,,,,,14,0,0,0,13,0,16,,,0301-4223,,,,,,,,,,,"Univ Auckland, Dept Psychol, Private Bag 92019, Auckland 1142, New Zealand",,,,01/03/2007,ZOOREC:ZOOR14308053825,
1,J,"Kenward, Ben; Rutz, Christian; Weir, Alex A.S.; Kacelnik, Alex",,,,"Weir, Alex AS/B-4664-2008; Kenward, Ben/A-5558-2009","Rutz, Christian/0000-0001-5187-7417",,,,,Development of tool use in New Caledonian crows: inherited action patterns and social influences.,,,,,,,,Animal Behaviour,,,,72,6,,,1329,1343,,,,10.1016/j.anbehav.2006.04.007,,,,,,,Article,Dec-06,2006,"New Caledonian crows, Corvus moneduloides, are the most advanced avian tool makers and tool users. We previously reported that captive-bred isolated New Caledonian crows spontaneously use twig tools and cut tools out of Pandanus spp. tree leaves, an activity possibly under cultural influence in the wild. However, what aspects of these behaviours are inherited and how they interact with individual and social experience remained unknown. To examine the interaction between inherited traits, individual learning and social transmission, we observed the ontogeny of twig tool use in hand-reared juveniles. Successful food retrieval was preceded by stereotyped object manipulation action patterns that resembled components of the mature behaviour, demonstrating that tool-oriented behaviours in this species are an evolved specialization. However, there was also an effect of social learning: juveniles that had received demonstrations of twig tool use by their human foster parent showed higher levels of handling and insertion of twigs than did their naive counterparts; a choice experiment showed that they preferred to handle objects that they had seen being manipulated by their human foster parent. Our observations are consistent with the hypothesis that individual learning, cultural transmission and creative problem solving all contribute to the acquisition of the tool-oriented behaviours in the wild, but inherited species-typical action patterns have a greater role than has been recognized. [copyright] 2006 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.",,,,,,,,,118,0,1,0,88,0,130,,,0003-3472,,,,,,,,,,,"Department of Zoology, South Parks Road, Oxford OX1 3PS, United Kingdom",,,,01/12/2006,ZOOREC:ZOOR14306036598,
1,J,"Hunt, Gavin R.; Rutledge, Robb B.; Gray, Russell D.",,,,"Gray, Russell D/H-2078-2015","Gray, Russell D/0000-0002-9858-0191; Rutledge, Robb/0000-0001-7337-5039",,,,,The right tool for the job: what strategies do wild New Caledonian crows use?,,,,,,,,Animal Cognition,,,,9,4,,,307,316,,,,10.1007/s10071-006-0047-2,,,,,,,Article,Oct-06,2006,"New Caledonian crows Corvus moneduloides (NC crows) display sophisticated tool manufacture in the wild, but the cognitive strategy underlying these skills is poorly understood. Here, we investigate what strategy two free-living NC crows used in response to a tool-length task. The crows manufactured tools to extract food from vertical holes of different depths. The first tools they made in visits were of a similar length regardless of the hole depth. The typical length was usually too short to extract food from the deep holes, which ruled out a strategy of immediate causal inference on the first attempt in a trial. When the first tool failed, the crows made second tools significantly longer than the unsuccessful first tools. There was no evidence that the crows made the lengths of first tools to directly match hole depth. We argue that NC crows may generally use a two-stage heuristic strategy to solve tool problems and that performance on the first attempt in a trial is not necessarily the 'gold standard' for assessing folk physics.",,,,,,,,,58,1,1,0,41,0,63,,,1435-9448,,,,,,,,,,,"Univ Auckland, Dept Psychol, Private Bag 92019, Auckland, New Zealand",,,,01/10/2006,ZOOREC:ZOOR14306035881,16941156
1,J,"Weir, Alex A.S.; Kacelnik, Alex",,,,"Weir, Alex AS/B-4664-2008",,,,,,A New Caledonian crow (Corvus moneduloides) creatively re-designs tools by bending or unbending aluminium strips.,,,,,,,,Animal Cognition,,,,9,4,,,317,334,,,,10.1007/s10071-006-0052-5,,,,,,,Article,Oct-06,2006,"Previous observations of a New Caledonian crow (Corvus moneduloides) spontaneously bending wire and using it as a hook (Weir et al. (2002) Science 297:981) have prompted questions about the extent to which these animals 'understand' the physical causality involved in how hooks work and how to make them. To approach this issue we examine how the same subject (Betty) performed in three experiments with novel material, which needed to be either bent or unbent in order to function to retrieve food. These tasks exclude the possibility of success by repetition of patterns of movement similar to those employed before. Betty quickly developed novel techniques to bend the material, and appropriately modified it on four of five trials when unbending was required. She did not mechanically apply a previously learned set of movements to the new situations, and instead sought new solutions to each problem. However, the details of her behaviour preclude concluding definitely that she understood and planned her actions: in some cases she probed with the unmodified tools before modifying them, or attempted to use the unmodified (unsuitable) end of the tool after modification. Gauging New Caledonian crows' level of understanding is not yet possible, but the observed behaviour is consistent with a partial understanding of physical tasks at a level that exceeds that previously attained by any other non-human subject, including apes.",,,,,,,,,79,0,0,0,60,2,95,,,1435-9448,,,,,,,,,,,"Dept Zool, S Parks Rd, Oxford OX1 3PS, United Kingdom",,,,01/10/2006,ZOOREC:ZOOR14306035882,17024509
1,J,"Helme, Anne E.; Clayton, Nicola S.; Emery, Nathan J.",,,,"Clayton, Nicola s/A-2891-2010","Clayton, Nicola/0000-0003-1835-423X; Helme, Anne/0000-0001-8880-2347",,,,,What do rooks (Corvus frugilegus) understand about physical contact?,,,,,,,,Journal of Comparative Psychology,,,,120,3,,,288,293,,,,10.1037/0735-7036.120.3.288,,,,,,,Article,Aug-06,2006,"Rooks (Corvus frugilegus) do not use tools, but rapidly solve tests of physical cognition. The authors tested whether rooks understand the concept of physical contact using a task comprising a clear horizontal tube containing a stick with a disk attached to it and a piece of food. The rooks chose which side to pull the stick from to make the food accessible. Two configurations were used, with either the food or disk central along the tube. All 8 rooks solved the food-central configuration, but failed the disk-central configuration. Although they did not demonstrate an understanding of contact, further tests established that they could team to solve these tasks provided there were salient stick cues. This result may arise because sticks are ecologically important for rooks.",,,,,,,,,15,0,1,0,13,0,15,,,0735-7036,,,,,,,,,,,"Univ Cambridge, Sub Dept Anim Behav, High St, Cambridge CB3 8AA, United Kingdom",,,,01/08/2006,ZOOREC:ZOOR14302009816,16893266
1,J,"Glandt, Dieter",,,,,,,,,,[Jackdaws - tool makers amongst birds.],,,,Geradschnabelkraehen - die Werkzeugmacher unter den Voegeln.,,,,Falke,,,,53,1,,,22,27,,,,,,,,,,,Article,Jan-06,2006,,,,,,,,,,0,0,0,0,0,0,0,,,0323-357X,,,,,,,,,,,,,,,01/01/2006,ZOOREC:ZOOR14203015777,
1,J,"Heinrich, Bernd; Bugnyar, Thomas",,,,,"Bugnyar, Thomas/0000-0002-6072-9667",,,,,Testing problem solving in ravens: String-pulling to reach food.,,,,,,,,Ethology,,,,111,10,,,962,976,,,,10.1111/j.1439-0310.2005.01133.x,,,,,,,Article,Oct-05,2005,"The aim of our study was to re-examine the acquisition of problem-solving behaviour in ravens: accessing meat suspended from a perch by a string. In contrast to a previous study, here we: (i) controlled for possible effects of fear of the string, competition by dominants, and social learning and (ii) devised a mechanically equivalent but non-intuitive task to test for the possibility of means end understanding. One-year-old ravens confronted with meat on a string for the first time tried several ways to reach the food. However, five of six birds suddenly performed a coherent sequence of pulling up and stepping on loops of string, essential for solving the problem. Those five birds were also successful in the non-intuitive task where they had to pull down the string to lift the meat. A second group of birds with similar exposure to strings but without any experience in pulling up meat failed the pull-down test. These results support the idea that the ravens' behaviour in accessing meat on a string is not only a product of rapid learning but may involve some understanding of cause-effect relation between string, food and certain body parts.",,,,,,,,,103,1,2,0,85,0,116,,,0179-1613,,,,,,,,,,,"Konrad Lorenz Research Station and Department of Behaviour, Neurobiology, and Cognition, University of Vienna, 4645 Gruenau 11, Austria",,,,01/10/2005,ZOOREC:ZOOR14112070456,
1,J,"Kenward, Benjamin; Rutz, Christian; Weir, Alex A.S.; Chappell, Jackie; Kacelnik, Alex",,,,"Chappell, Jackie/W-6772-2019; Kenward, Ben/A-5558-2009; Weir, Alex AS/B-4664-2008","Chappell, Jackie/0000-0001-7338-9449; Rutz, Christian/0000-0001-5187-7417",,,,,"Morphology and sexual dimorphism of the New Caledonian Crow Corvus moneduloides, with notes on its behaviour and ecology.",,,,,,,,Ibis,,,,146,4,,,652,660,,,,10.1111/j.1474-919x.2004.00299.x,,,,,,,Article,Oct-04,2004,"New Caledonian Crows Corvus moneduloides are known to be extraordinary tool makers and users, but little is known of other aspects of their biology. Here, we report recent field observations of their behaviour and ecology, along with measurements of 19 morphological traits and two flight performance parameters taken from 22 captured Crows. These measurements showed that the Crows were sexually dimorphic in size (the males were larger) but not in shape. We also found that the crows lived in mixed-sex groups, and we observed juvenile-type begging behaviour and feeding by regurgitation, which supports the hypothesis that these may be family groups.",,,,,,,,,53,0,0,0,46,0,55,,,0019-1019,,,,,,,,,,,"Department of Zoology, University of Oxford, South Parks Road, Oxford OX1 3PS, United Kingdom",,,,01/10/2004,ZOOREC:ZOOR14101005882,
1,J,"Weir, Alex A.S.; Kenward, Ben; Chappell, Jackie; Kacelnik, Alex",,,,"Weir, Alex AS/B-4664-2008; Kenward, Ben/A-5558-2009; Chappell, Jackie/W-6772-2019","Chappell, Jackie/0000-0001-7338-9449",,,,,Lateralization of tool use in New Caledonian crows (Corvus moneduloides).,,,,,,,,Proceedings of the Royal Society Biological Sciences Series B,,,,271,,,,S344,S346,,,,10.1098/rsbl.2004.0183,,,,,,(Supplement 5),Article,August 7 2004,2004,"We studied laterality of tool use in 10 captive New Caledonian (NC) crows (Corvus moneduloides). All subjects showed near-exclusive individual laterality, but there was no overall bias in either direction (five were left-lateralized and five were right-lateralized). This is consistent with results in non-human Primates, which show strong individual lateralization for tool use (but not for other activities), and also with observations of four wild NC crows by Rutledge & Hunt. jointly, these results contrast with observations that the crows have a population-level bias for manufacturing tools from the left edges of Pandanus sp. leaves, and suggest that the manufacture and use of tools in this species may have different neural underpinnings.",,,,,,,,,37,0,1,0,26,0,37,,,0962-8452,,,,,,,,,,,"University of Oxford, Department of Zoology, South Parks Road, Oxford, OXI 3PS, United Kingdom",,,,07/08/2004,ZOOREC:ZOOR14011063179,15504013
