Include,Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id
1,J,"Md-Zain, Badrul Munir; Yen, Ng Mei; Abd. Ghani, Idris",,,,,,,,,,Daily activity budgets and enrichment activity effect on chimpanzees (Pan troglodytes) in captivity.,,,,Peruntukan aktiviti harian dan kesan aktiviti pengkayaan terhadap cimpanzi (Pan troglodytes) di dalam kurungan.,,,,Sains Malaysiana,,,,37,1,,,15,19,,,,,,,,,,,Article,Mar-08,2008,"A study on daily diurnal behaviour of several chimpanzees (Pan troglodytes) was conducted in Zoo Negara. This study was aimed to investigate the diurnal behavioural activities of captive chimpanzees and the effects of enrichment towards their behaviours. Focal sampling with continuous recording was employed. The observations involved 32 days and were conducted from 0900 to 1700 with an hour break, 16 days each for non-enrichment and enrichment observations respectively. Non-enrichment phase was carried in 80 hours and 45 minutes, while the enrichment phase was conducted in 86 hour 15 minutes. Results showed that the captive chimpanzees spent more time for resting (45.2%) and observing their surroundings (16.81%), locomotion activities (11.33%), eating (8.38%), grooming (5.27%), foraging (4.81%), sleeping (3.40%), aggressive behaviour (0.38%) as well as other non-define behaviour such as stereotypic behaviour (0.28%) and sexual behaviour (0.14%). The enrichment caused significant changed only to foraging (p<0.001), nestbuilding (p<0.05) and observing behaviours (p<0.05).",,,,,,,,,2,0,0,0,2,0,2,,,0126-6039,,,,,,,,,,,"Pusat Pengajian Sains Sekitaran & Sumber Alam, Fakulti Sains & Teknologi, Universiti Kebangsaan Malaysia, 43600 UKM Bangi, Selangor D. E., Malaysia",,,,01/03/2008,ZOOREC:ZOOR14412073317,
1,J,"Wotoko, Valentin Omasombo; Bokika, Jean-Christophe; Malekani, Jean; Cherel, Jean-Philippe; Punga, Julien",,,,,,,,,,Local Ecological Knowledge: A Tool for the Conservation of an Endangered Species? The Example of the Bonobo (Pan paniscus).,,,,,,,,African Primates,,,,16,,,,31,44,,,,,,,,,,,Article,2022,2022,"This study used Local Ecological Knowledge (LEK) to document awareness about the bonobo and its ecology by local communities in the Mbali River Local Community Forest Concession (LCFC). The objective was to collect LEK on the bonobo and compare it to ecological knowledge resulting from research in order to provide the Bateke population with information relating to the effective implementation of hybridization and co-construction of knowledge combining scientific ecological knowledge and local knowledge. Exploratory and qualitative LEK was mobilized to document bonobo ecology. We administered a questionnaire on this knowledge to 120 people living in the six village areas that make up the LCFC with twenty people per village. The results of this study show that the local population knows the bonobo, also called pygmy chimpanzee or ebubu in the local language. All of the respondents claimed to have seen bonobos and each gave an estimate of the size of the groups seen. They described their habitats and indicated the species of trees they use for nest building and the types or categories of food they consume. All respondents acknowledged the threats to this species. The ecological knowledge of the Bateke population on the ecology of bonobos is consistent with the results of studies carried out on the species in this site and in other sites in its range. This knowledge is a very valuable source of reference for conservation of the bonobo. It can be used either as a basic tool for the planning and monitoring-evaluation of conservation activities in an area where scientific studies have not yet been carried out, or as a complement to research in areas where these studies have already taken place. The correlation of the observations of LEK with those of scientists on the bonobo shows that the combination of this type of knowledge with the research carried out by modern science is of great importance in a multidisciplinary approach necessary both for the effective conservation of the bonobo and for the sustainable management of the LCFC.",,,,,,,,,0,0,0,0,0,0,0,,,1093-8966,,,,,,,,,,,"Univ Kinshasa, Dept Biol, Kinshasa, Congo-Kinshasa",,,,18/11/2023,ZOOREC:ZOOR15912095190,
1,J,"Haurez, Barbara; Petre, Charles-Albert; Doucet, Jean-Louis",,,,,,,,,,Impacts of logging and hunting on western lowland gorilla (Gorilla gorilla gorilla) populations and consequences for forest regeneration. A review.,,,,,,,,Biotechnologie Agronomie Societe et Environnement,,,,17,2,,,364,372,,,,,,,,,,,Article,2013,2013,"Timber exploitation is rapidly expanding throughout the Congo Basin. Forest areas assigned to timber harvesting have sharply expanded over the decades and logging concessions now largely overlap with the range of western lowland gorilla (Gorilla gorilla gorilla Savage & Wyman, 1847). However this species, which is considered as critically endangered by IUCN, could play an essential role in maintaining the structure and composition of tropical rainforest notably through seed dispersal services. This is likely due to its frugivorous diet, high stomach capacity and ability to swallow seeds of variable sizes. Moreover gorillas have a long gut retention time of ingested food, travel long daily distances and deposit most ingested seeds in suitable habitats for plant development (such as logging gaps). Consequently, the preservation of the role of gorilla in forest regeneration is essential in the context of logged forest ecosystems. Timber harvesting has two major opposing impacts on gorilla populations: on the one hand, gorillas benefit from growth of herbaceous vegetation (e.g. Marantaceae and Zingiberaceae) following forest canopy opening, as such herbs provide both staple food and nest-building materials; on the other hand, gorilla populations suffer with the rise in hunting associated with logging activity, especially with road network installation. Considering the potential negative knock-on effects of logging concessions on the ecological function of western lowland gorilla, the implementation of timber harvesting methods that preserve gorilla populations is a considerable challenge for forest sustainability, as well as for gorilla's conservation.",,,,,,,,,16,0,0,0,15,0,17,,,1370-6233,,,,,,,,,,,"Univ Liege, Unit Forest & Nat Management, Passage Deportes 2, Gembloux, B-5030, Belgium",,,,26/09/2013,ZOOREC:ZOOR14910046932,
1,J,"Samson, David R.; Shumaker, Rob",,,,"Samson, David/B-6879-2011","Samson, David/0000-0003-3318-7652",,,,,Pre-Sleep and Sleeping Platform Construction Behavior in Captive Orangutans (Pongo spp.): Implications for Ape Health and Welfare.,,,,,,,,Folia Primatologica,,,,86,3,,,187,202,,,,,,,,,,,Article,2015,2015,"The nightly construction of a 'nest' or sleeping platform is a behavior that has been observed in every wild great ape population studied, yet in captivity, few analyses have been performed on sleep related behavior. Here, we report on such behavior in three female and two male captive orangutans (Pongo spp.), in a natural light setting, at the Indianapolis Zoo. Behavioral samples were generated, using infrared cameras for a total of 47 nights (136.25 h), in summer (n = 25) and winter (n = 22) periods. To characterize sleep behaviors, we used all-occurrence sampling to generate platform construction episodes (n = 217). Orangutans used a total of 2.4 (SD = 1.2) techniques and 7.5 (SD = 6.3) actions to construct a sleeping platform; they spent 10.1 min (SD - 9.9 min) making the platform and showed a 77% preference for ground (vs. elevated) sleep sites. Comparisons between summer and winter platform construction showed winter start times (17:12 h) to be significantly earlier and longer in duration than summer start times (17:56 h). Orangutans should be provisioned with seasonally appropriate, high quality materials suitable for construction of sleeping platforms to increase sleep quality and improve animal health and welfare. (C) 2015 S. Karger AG, Basel",,,,,,,,,9,0,0,0,5,0,10,,,0015-5713,,,,,,,,,,,"Duke Univ, Dept Evolutionary Anthropol, Biol Sci 107, Durham, NC, 27708, USA",,,,26/11/2015,ZOOREC:ZOOR15112082154,25998256
1,J,"Fotang, Chefor; Broering, Udo; Roos, Christian; Enoguanbhor, Evidence C.; Dutton, Paul; Tedonzong, Luc R.D.; Willie, Jacob; Yuh, Yisa G.; Birkhofer, Klaus",,,,"Tedonzong, Luc/L-6290-2018; Birkhofer, Klaus/AAA-2374-2021; Fotang, Chefor/AFP-5746-2022","Tedonzong, Luc/0000-0002-9347-8630; Birkhofer, Klaus/0000-0002-9301-2443; Roos, Christian/0000-0003-0190-4266; /0000-0002-1146-6805",,,,,Environmental and anthropogenic effects on the nesting patterns of Nigeria-Cameroon chimpanzees in North-West Cameroon.,,,,,,,,American Journal of Primatology,,,,83,9,,,e23312,e23312,,,,,,,,,,,Article,Sep-21,2021,"Environmental conditions and human activity influence the selection of nest sites by chimpanzees and may have serious conservation implications. We examined the characteristics of nesting trees preferred by chimpanzees, investigated the effect of vegetation composition and topography on nest site locations and seasonality on nesting heights of chimpanzees, and verified the effect of predator occurrence and human activity on the nesting behavior of the Nigeria-Cameroon chimpanzee (Pan troglodytes ellioti) in Kom-Wum Forest Reserve (KWFR) and surrounding unprotected forest in Cameroon. We recorded 923 nests, 502 signs of human activity, and 646 nesting trees along line transects and recces (reconnaissance) for two seasons. We found that chimpanzees constructed more arboreal nests on tall primary trees with high lowest branch height and large diameter at breast height. Moreover, they oriented their nests within trees in the slope direction when the nesting trees were located on slopes. Additionally, the occurrence of chimpanzee nests was positively related to increasing elevation and slope and decreased with distance to primary forest. In contrast, the number of nests increased with distance to secondary forest, open land, and villages, and nesting height was not influenced by seasons. While we recorded no signs of large nocturnal chimpanzee predators at nesting trees, we found signs of hunting activity at nesting locations. Nesting high in trees is likely a way of avoiding hunting, while nest orientation within trees in slope direction shortens escape routes from human hunters. Our findings suggest that chimpanzees select safe trees (tall trees with high lowest branch height) located in nesting areas (primary forest, high elevation, and steep slopes) that are not easily accessible by humans. Therefore, conservation efforts should focus on protecting primary forests at high elevation and steep slopes and reducing human impact.",,,,,,,,,6,0,0,0,3,0,6,,,0275-2565; 1098-2345,,,,,,,,,,,"Brandenburg Univ Technol Cottbus Senftenberg, Dept Ecol, Konrad Wachsmann Allee 6, Cottbus, D-03046, Germany",,,,25/09/2021,ZOOREC:ZOOR15710071140,34343361
1,J,"Yamanashi, Yumi; Bando, Haruna; Matsunaga, Masayuki; Tanaka, Masayuki; Nogami, Etsuko; Hirata, Satoshi",,,,,,,,,,Development of bed-building behaviors in captive chimpanzees (Pan troglodytes): Implication for critical period hypothesis and captive management.,,,,,,,,Primates,,,,61,5,,,639,646,,,,,,,,,,,Article,Sep-20,2020,"Wild great apes build beds for sleeping by combining tree branches or other vegetation, but the development of this behavior is poorly understood. We investigated the development of bed-building behaviors by conducting complementary cross-sectional and longitudinal studies of captive chimpanzees. In the cross-sectional study, we created an ethogram of behaviors related to bed-building by observing 59 chimpanzees living at the Kumamoto Sanctuary, Kyoto University, and the Kyoto City Zoo. In the longitudinal study, we installed bed-building platforms, provided branches on the platforms on a regular basis, and recorded behaviors of five chimpanzees (including an infant born in 2013) over a 3-year period from February 2015 to February 2018 at the Kyoto City Zoo (total 490.7 h). We found that all the chimpanzees performed some form of bed-building behavior but wild-born chimpanzees possessed more sophisticated techniques than captive-born chimpanzees. We also found that although the offspring of a wild-born female only showed simple techniques at the beginning of the longitudinal study, his repertoire of bed-building behaviors became as complex as that of his mother by the age of five. Our results suggest that improved bed-building behaviors can be supported in captive-born great apes by providing learning opportunities during appropriate stages of development.",,,,,,,,,6,0,0,0,2,0,6,,,0032-8332,,,,,,,,,,,"Kyoto City Zoo, Ctr Res & Educ Wildlife, Okazaki Hosshoujicho, Kyoto, 6068333, Japan",,,,02/11/2020,ZOOREC:ZOOR15611079322,32596775
1,J,"Anderson, Naomi; Amarasekaran, Bala; Riba, David",,,,"Riba, David/JGD-7503-2023","Riba, David/0000-0001-7764-0979",,,,,An Investigation into the Influence of Different Types of Nesting Materials upon the Welfare of Captive Chimpanzees (Pan troglodytes).,,,,,,,,Animals,,,,11,6,,,1835,1835,,,,,,,,,,,Article,Jun-21,2021,"Simple Summary Presently, it is vital that captive chimpanzee populations are kept physically and mentally healthy, considering the number of individuals remaining in the wild continues to decrease. As such, we carried out this study to further understand how different types of nesting materials impact upon the welfare of captive chimpanzees living at Tacugama Chimpanzee Sanctuary (Sierra Leone). These nesting materials, including leaves and branches, long grass, cotton sheets, and shredded newspaper, served as a form of environmental enrichment-a strategy that is often adopted to enhance animals' welfare. We found that the chimpanzees' welfare was higher when nesting materials were present, compared to when they were absent, and that individuals favoured shredded newspaper. Our results reinforce the importance of supplying enrichments that are destructible, as these give individuals an increased sense of control, and simultaneously demonstrate that synthetic enrichment materials can be favoured over natural ones. Ensuring the welfare of captive chimpanzees (Pan troglodytes) is crucial, in part because they can act as a conservation resource in the case of wild populations becoming extinct. One strategy often adopted to ensure animal welfare is environmental enrichment. In this study, we investigated the impact of different nesting materials (leaves and branches, long grass, cotton sheets, and shredded newspaper) upon the welfare of chimpanzees housed at Tacugama Chimpanzee Sanctuary (Sierra Leone). Data was collected on 20 subjects (aged 4 to 15 years) between November 2019 and March 2020. Welfare was based on individuals' relative frequency of affiliative, abnormal and agonistic behaviours, as well as their social and behavioural competence. We found that individuals' welfare was higher when presented with nesting materials (compared to the control and post-treatment conditions), particularly when given shredded newspaper, regardless of whether the material was presented separately or in conjunction with another. In addition, welfare was highest: during the morning (vs evening); in groups of older individuals (vs younger); with females engaging in less agonistic behaviours compared to males; and males displaying relatively higher behavioural competence. Our results support previous research that captive chimpanzees be supplied with destructible nesting materials, and demonstrate that synthetic enrichments can indeed have a more positive impact upon welfare than their natural alternatives.",,,,,,,,,3,0,0,0,0,0,3,,,2076-2615,,,,,,,,,,,"Univ Girona, Fundacio UdG Innovacio & Formacio, Girona, 17003, Spain",,,,18/12/2021,ZOOREC:ZOOR15801000611,34202930
1,J,"Horvath, Jamie L.; Croswell, Megan; O'Malley, Robert C.; McGrew, W.C.",,,,,,,,,,"Plant species with potential as food, nesting material, or tools at a chimpanzee refuge site in Caddo Parish, Louisiana.",,,,,,,,International Journal of Primatology,,,,28,1,,,135,158,,,,10.1007/s10764-006-9106-4,,,,,,,Article,Feb-07,2007,"Surplus chimpanzees live in research laboratories where they will likely remain for the rest of their lives. An alternative to laboratory housing is an outdoor enclosure in a warm climate. Before construction, researchers should conduct a vegetation survey because chimpanzees use vegetation daily. Chimp Haven, Inc. is developing a chimpanzee sanctuary in Caddo Parish, Louisiana, and we conducted a vegetation survey at the site to 1) characterize the abundance and structure of vegetation; 2) identify plants with utility as food, nesting material, or tools; 3) determine the abundance and distribution of useful vegetation; and 4) identify any possibly hazardous vegetation. We established 48 plots, quantified the woody vegetation, and identified potentially useful and hazardous plant specie's from the published literature. Vegetation at the site was secondary growth from logging of loblolly pine (Pinus taeda), the most abundant tree. Other abundant trees included oak (Quercus spp.), elm (Ulmus spp.), sweetgum (Liquidambar styraciflua), and maple (Acer spp.). Small plants (1-9.9 in tall) constituted 95% of all vegetation. Forty-one of 64 plant species have edible vegetative parts, while 35 species have edible reproductive parts. We identified 55 potential nesting trees by size (dbh >= 25 cm) and 4 species used as tools by captive great apes. Useful vegetati. on was concentrated in areas with topographic relief or in a floodplain, while flat areas with fields had less. We recommend that the flood-plain be cropped for fruit and browse and enclosures encompass areas with relief and fields, creating a diverse habitat.",,,,,,,,,2,0,0,0,2,0,2,,,0164-0291,,,,,,,,,,,"Univ Penn, Dept Earth and Environm Sci, Philadelphia, PA 19104, USA",,,,01/02/2007,ZOOREC:ZOOR14401000011,
1,J,"van Lawick-Goodall, J.",,,,,,,,,,The behaviour of free-living chimpanzees in the Goombe Stream Reserve.,,,,,,,,Animal Behaviour Monographs,,,,1,-3,,,161,311,,,,,,,,,,,Article,1968,1968,,,,,,,,,,621,3,0,0,223,0,682,,,,,,,,,,,,,,,,,,01/01/1968,ZOOREC:ZOOR10500030259,
1,J,"Last, Cadell; Muh, Bernice",,,,,,,,,,"Effects of Human Presence on Chimpanzee Nest Location in the Lebialem-Mone Forest Landscape, Southwest Region, Cameroon.",,,,,,,,Folia Primatologica,,,,84,1,,,51,63,,,,,,,,,,,Article,2013,2013,"In several areas of Africa, great apes experience increasing predation pressure as a result of human activities. In this study, terrestrial and arboreal nest construction among chimpanzee (Pan troglodytes ellioti) populations was investigated in the Lebialem-Mone Forest Landscape (LMFL), Southwest Region, Cameroon, to examine the anthropogenic effects on nest location. Data on the height, distribution and approximate age of chimpanzee night nests were collected during two 4-week primate field surveys (July to August 2010; July 2011) at two field sites (Bechati and Andu) within the LMFL. Data were collected using the line transect method. Chimpanzee night nests were categorized by their location: arboreal versus terrestrial. During the two field surveys, arboreal night nests were the most frequently constructed nest type at both sites, and the only type of night nest constructed at Bechati. Terrestrial night nests were also constructed at Andu. The main difference between these two sites is the level of human predation and agricultural development. At Bechati chimpanzees inhabit forest regions around dense, expanding villages and are regularly hunted by humans. However, at Andu the chimpanzee populations are not under the same threat. Therefore, terrestrial night nest construction in the LMFL appears to be a behavior exhibited where there is less human presence. Copyright [copyright] 2013 S. Karger AG, Basel",,,,,,,,,18,0,0,0,14,0,26,,,0015-5713,,,,,,,,,,,"Univ Toronto, Anthropol Bldg, Toronto, ON, M5S 2S2, Canada",,,,25/07/2013,ZOOREC:ZOOR14908032981,23406888
